folder_name,file_name,size_bytes,server_modified,path_display,id
2025_09_30,0001387723_0001387723_25_000010_2025_09_30.parquet,21934,2025-11-14T11:42:26,/Nizar/sec_forms/2025_09_30/0001387723_0001387723_25_000010_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRhA
2025_09_30,0001387818_0001387818_25_000005_2025_09_30.parquet,17264,2025-11-14T11:42:28,/Nizar/sec_forms/2025_09_30/0001387818_0001387818_25_000005_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRhQ
2025_09_30,0001388168_0001388168_25_000006_2025_09_30.parquet,27617,2025-11-14T11:42:28,/Nizar/sec_forms/2025_09_30/0001388168_0001388168_25_000006_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRhg
2025_09_30,0001388382_0001388382_25_000007_2025_09_30.parquet,23441,2025-11-14T11:42:28,/Nizar/sec_forms/2025_09_30/0001388382_0001388382_25_000007_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRhw
2025_09_30,0001388829_0001388829_25_000005_2025_09_30.parquet,44904,2025-11-14T11:42:28,/Nizar/sec_forms/2025_09_30/0001388829_0001388829_25_000005_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRiA
2025_09_30,0001389059_0001389059_25_000007_2025_09_30.parquet,32159,2025-11-14T11:42:28,/Nizar/sec_forms/2025_09_30/0001389059_0001389059_25_000007_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRiQ
2025_09_30,0001389256_0001389256_25_000019_2025_09_30.parquet,21445,2025-11-14T11:42:28,/Nizar/sec_forms/2025_09_30/0001389256_0001389256_25_000019_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRig
2025_09_30,0001389400_0001389400_25_000010_2025_09_30.parquet,23440,2025-11-14T11:42:30,/Nizar/sec_forms/2025_09_30/0001389400_0001389400_25_000010_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRiw
2025_09_30,0001389544_0001214659_25_015987_2025_09_30.parquet,16395,2025-11-14T11:42:30,/Nizar/sec_forms/2025_09_30/0001389544_0001214659_25_015987_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRjA
2025_09_30,0001389848_0001389848_25_000021_2025_09_30.parquet,17378,2025-11-14T11:42:30,/Nizar/sec_forms/2025_09_30/0001389848_0001389848_25_000021_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRjQ
2025_09_30,0001389964_0001389964_25_000003_2025_09_30.parquet,10805,2025-11-14T11:42:30,/Nizar/sec_forms/2025_09_30/0001389964_0001389964_25_000003_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRjg
2025_09_30,0001393944_0001393944_25_000008_2025_09_30.parquet,35980,2025-11-14T11:42:30,/Nizar/sec_forms/2025_09_30/0001393944_0001393944_25_000008_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRjw
2025_09_30,0001390251_0001390251_25_000020_2025_09_30.parquet,10805,2025-11-14T11:42:32,/Nizar/sec_forms/2025_09_30/0001390251_0001390251_25_000020_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRkA
2025_09_30,0001394866_0001394866_25_000005_2025_09_30.parquet,32618,2025-11-14T11:42:32,/Nizar/sec_forms/2025_09_30/0001394866_0001394866_25_000005_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRkQ
2025_09_30,0001395055_0001140361_25_039992_2025_09_30.parquet,23298,2025-11-14T11:42:32,/Nizar/sec_forms/2025_09_30/0001395055_0001140361_25_039992_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRkg
2025_09_30,0001395067_0001395067_25_000006_2025_09_30.parquet,40780,2025-11-14T11:42:32,/Nizar/sec_forms/2025_09_30/0001395067_0001395067_25_000006_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRkw
2025_09_30,0001396835_0001396835_25_000014_2025_09_30.parquet,18239,2025-11-14T11:42:32,/Nizar/sec_forms/2025_09_30/0001396835_0001396835_25_000014_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRlA
2025_09_30,0001397144_0000898432_25_000875_2025_09_30.parquet,10843,2025-11-14T11:42:32,/Nizar/sec_forms/2025_09_30/0001397144_0000898432_25_000875_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRlQ
2025_09_30,0001398346_0001178913_25_003581_2025_09_30.parquet,24520,2025-11-14T11:42:32,/Nizar/sec_forms/2025_09_30/0001398346_0001178913_25_003581_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRlg
2025_09_30,0001401561_0001140361_25_039935_2025_09_30.parquet,61213,2025-11-14T11:42:35,/Nizar/sec_forms/2025_09_30/0001401561_0001140361_25_039935_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRlw
2025_09_30,0001406995_0001406995_25_000002_2025_09_30.parquet,14265,2025-11-14T11:42:35,/Nizar/sec_forms/2025_09_30/0001406995_0001406995_25_000002_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRmA
2025_09_30,0001409362_0001409362_25_000007_2025_09_30.parquet,111669,2025-11-14T11:42:35,/Nizar/sec_forms/2025_09_30/0001409362_0001409362_25_000007_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRmQ
2025_09_30,0001409427_0001409427_25_000014_2025_09_30.parquet,30582,2025-11-14T11:42:35,/Nizar/sec_forms/2025_09_30/0001409427_0001409427_25_000014_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRmg
2025_09_30,0001411268_0001411268_25_000009_2025_09_30.parquet,16472,2025-11-14T11:42:35,/Nizar/sec_forms/2025_09_30/0001411268_0001411268_25_000009_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRmw
2025_09_30,0001411530_0001193125_25_249288_2025_09_30.parquet,49614,2025-11-14T11:42:35,/Nizar/sec_forms/2025_09_30/0001411530_0001193125_25_249288_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRnA
2025_09_30,0001415912_0001178913_25_003604_2025_09_30.parquet,29729,2025-11-14T11:42:37,/Nizar/sec_forms/2025_09_30/0001415912_0001178913_25_003604_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRnQ
2025_09_30,0001416856_0001416856_25_000005_2025_09_30.parquet,23842,2025-11-14T11:42:37,/Nizar/sec_forms/2025_09_30/0001416856_0001416856_25_000005_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRng
2025_09_30,0001417296_0001417296_25_000018_2025_09_30.parquet,10843,2025-11-14T11:42:37,/Nizar/sec_forms/2025_09_30/0001417296_0001417296_25_000018_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRnw
2025_09_30,0001417889_0001417889_25_000005_2025_09_30.parquet,21841,2025-11-14T11:42:37,/Nizar/sec_forms/2025_09_30/0001417889_0001417889_25_000005_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRoA
2025_09_30,0001418329_0001140361_25_038719_2025_09_30.parquet,25527,2025-11-14T11:42:37,/Nizar/sec_forms/2025_09_30/0001418329_0001140361_25_038719_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRoQ
2025_09_30,0001418342_0001418342_25_000010_2025_09_30.parquet,19138,2025-11-14T11:42:37,/Nizar/sec_forms/2025_09_30/0001418342_0001418342_25_000010_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRog
2025_09_30,0001418421_0001398344_25_020096_2025_09_30.parquet,23967,2025-11-14T11:42:41,/Nizar/sec_forms/2025_09_30/0001418421_0001398344_25_020096_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRow
2025_09_30,0001418427_0001418427_25_000002_2025_09_30.parquet,22259,2025-11-14T11:42:41,/Nizar/sec_forms/2025_09_30/0001418427_0001418427_25_000002_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRpA
2025_09_30,0001418773_0001418773_25_000002_2025_09_30.parquet,58942,2025-11-14T11:42:41,/Nizar/sec_forms/2025_09_30/0001418773_0001418773_25_000002_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRpQ
2025_09_30,0001419099_0001419099_25_000002_2025_09_30.parquet,18562,2025-11-14T11:42:41,/Nizar/sec_forms/2025_09_30/0001419099_0001419099_25_000002_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRpg
2025_09_30,0001421897_0001421897_25_000005_2025_09_30.parquet,10805,2025-11-14T11:42:41,/Nizar/sec_forms/2025_09_30/0001421897_0001421897_25_000005_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRpw
2025_09_30,0001422508_0001422508_25_000004_2025_09_30.parquet,31701,2025-11-14T11:42:41,/Nizar/sec_forms/2025_09_30/0001422508_0001422508_25_000004_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRqA
2025_09_30,0001424177_0001172661_25_004406_2025_09_30.parquet,24397,2025-11-14T11:42:43,/Nizar/sec_forms/2025_09_30/0001424177_0001172661_25_004406_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRqQ
2025_09_30,0001424367_0001424367_25_000014_2025_09_30.parquet,26613,2025-11-14T11:42:43,/Nizar/sec_forms/2025_09_30/0001424367_0001424367_25_000014_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRqg
2025_09_30,0001424467_0001424467_25_000002_2025_09_30.parquet,20923,2025-11-14T11:42:43,/Nizar/sec_forms/2025_09_30/0001424467_0001424467_25_000002_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRqw
2025_09_30,0001425864_0001214659_25_015334_2025_09_30.parquet,10805,2025-11-14T11:42:43,/Nizar/sec_forms/2025_09_30/0001425864_0001214659_25_015334_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRrA
2025_09_30,0001425930_0001829126_25_008866_2025_09_30.parquet,28221,2025-11-14T11:42:43,/Nizar/sec_forms/2025_09_30/0001425930_0001829126_25_008866_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRrQ
2025_09_30,0001426398_0001426398_25_000009_2025_09_30.parquet,15733,2025-11-14T11:42:43,/Nizar/sec_forms/2025_09_30/0001426398_0001426398_25_000009_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRrg
2025_09_30,0001426748_0001426748_25_000005_2025_09_30.parquet,21729,2025-11-14T11:42:45,/Nizar/sec_forms/2025_09_30/0001426748_0001426748_25_000005_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRrw
2025_09_30,0001426754_0001999371_25_015675_2025_09_30.parquet,18099,2025-11-14T11:42:45,/Nizar/sec_forms/2025_09_30/0001426754_0001999371_25_015675_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRsA
2025_09_30,0001426771_0001398344_25_020109_2025_09_30.parquet,16786,2025-11-14T11:42:45,/Nizar/sec_forms/2025_09_30/0001426771_0001398344_25_020109_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRsQ
2025_09_30,0001427147_0001140361_25_039956_2025_09_30.parquet,34512,2025-11-14T11:42:45,/Nizar/sec_forms/2025_09_30/0001427147_0001140361_25_039956_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRsg
2025_09_30,0001427202_0001427202_25_000010_2025_09_30.parquet,35634,2025-11-14T11:42:45,/Nizar/sec_forms/2025_09_30/0001427202_0001427202_25_000010_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRsw
2025_09_30,0001427196_0001427196_25_000006_2025_09_30.parquet,17168,2025-11-14T11:42:47,/Nizar/sec_forms/2025_09_30/0001427196_0001427196_25_000006_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRtA
2025_09_30,0001427350_0001427350_25_000005_2025_09_30.parquet,21740,2025-11-14T11:42:47,/Nizar/sec_forms/2025_09_30/0001427350_0001427350_25_000005_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRtQ
2025_09_30,0001427351_0001427351_25_000012_2025_09_30.parquet,25783,2025-11-14T11:42:47,/Nizar/sec_forms/2025_09_30/0001427351_0001427351_25_000012_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRtg
2025_09_30,0001427372_0001427372_25_000011_2025_09_30.parquet,19808,2025-11-14T11:42:47,/Nizar/sec_forms/2025_09_30/0001427372_0001427372_25_000011_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRtw
2025_09_30,0001427373_0001427373_25_000010_2025_09_30.parquet,17851,2025-11-14T11:42:47,/Nizar/sec_forms/2025_09_30/0001427373_0001427373_25_000010_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRuA
2025_09_30,0001427999_0001104659_25_096322_2025_09_30.parquet,14671,2025-11-14T11:42:47,/Nizar/sec_forms/2025_09_30/0001427999_0001104659_25_096322_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRuQ
2025_09_30,0001429390_0001178913_25_003589_2025_09_30.parquet,35472,2025-11-14T11:42:49,/Nizar/sec_forms/2025_09_30/0001429390_0001178913_25_003589_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRug
2025_09_30,0001430193_0001172661_25_004457_2025_09_30.parquet,10805,2025-11-14T11:42:49,/Nizar/sec_forms/2025_09_30/0001430193_0001172661_25_004457_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRuw
2025_09_30,0001432529_0001432529_25_000011_2025_09_30.parquet,46738,2025-11-14T11:42:49,/Nizar/sec_forms/2025_09_30/0001432529_0001432529_25_000011_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRvA
2025_09_30,0001433541_0001172661_25_004424_2025_09_30.parquet,28984,2025-11-14T11:42:49,/Nizar/sec_forms/2025_09_30/0001433541_0001172661_25_004424_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRvQ
2025_09_30,0001434845_0001434845_25_000009_2025_09_30.parquet,20654,2025-11-14T11:42:49,/Nizar/sec_forms/2025_09_30/0001434845_0001434845_25_000009_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRvg
2025_09_30,0001435028_0001435028_25_000008_2025_09_30.parquet,22315,2025-11-14T11:42:49,/Nizar/sec_forms/2025_09_30/0001435028_0001435028_25_000008_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRvw
2025_09_30,0001438574_0001438574_25_000009_2025_09_30.parquet,20092,2025-11-14T11:42:49,/Nizar/sec_forms/2025_09_30/0001438574_0001438574_25_000009_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRwA
2025_09_30,0001438848_0001172661_25_004340_2025_09_30.parquet,29853,2025-11-14T11:42:53,/Nizar/sec_forms/2025_09_30/0001438848_0001172661_25_004340_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRwQ
2025_09_30,0001439207_0001754960_25_000657_2025_09_30.parquet,19398,2025-11-14T11:42:53,/Nizar/sec_forms/2025_09_30/0001439207_0001754960_25_000657_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRwg
2025_09_30,0001439743_0001439743_25_000003_2025_09_30.parquet,30760,2025-11-14T11:42:53,/Nizar/sec_forms/2025_09_30/0001439743_0001439743_25_000003_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRww
2025_09_30,0001441888_0001441888_25_000006_2025_09_30.parquet,19577,2025-11-14T11:42:53,/Nizar/sec_forms/2025_09_30/0001441888_0001441888_25_000006_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRxA
2025_09_30,0001442056_0001442056_25_000002_2025_09_30.parquet,33510,2025-11-14T11:42:53,/Nizar/sec_forms/2025_09_30/0001442056_0001442056_25_000002_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRxQ
2025_09_30,0001442854_0001442854_25_000012_2025_09_30.parquet,10805,2025-11-14T11:42:53,/Nizar/sec_forms/2025_09_30/0001442854_0001442854_25_000012_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRxg
2025_09_30,0001442857_0001442857_25_000014_2025_09_30.parquet,10805,2025-11-14T11:42:55,/Nizar/sec_forms/2025_09_30/0001442857_0001442857_25_000014_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRxw
2025_09_30,0001442898_0001442898_25_000012_2025_09_30.parquet,10805,2025-11-14T11:42:55,/Nizar/sec_forms/2025_09_30/0001442898_0001442898_25_000012_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRyA
2025_09_30,0001443066_0001443066_25_000012_2025_09_30.parquet,10805,2025-11-14T11:42:55,/Nizar/sec_forms/2025_09_30/0001443066_0001443066_25_000012_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRyQ
2025_09_30,0001443067_0001443067_25_000012_2025_09_30.parquet,10805,2025-11-14T11:42:55,/Nizar/sec_forms/2025_09_30/0001443067_0001443067_25_000012_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRyg
2025_09_30,0001443077_0001062993_25_016410_2025_09_30.parquet,27047,2025-11-14T11:42:55,/Nizar/sec_forms/2025_09_30/0001443077_0001062993_25_016410_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRyw
2025_09_30,0001443095_0001443095_25_000008_2025_09_30.parquet,27509,2025-11-14T11:42:55,/Nizar/sec_forms/2025_09_30/0001443095_0001443095_25_000008_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRzA
2025_09_30,0001448430_0001376474_25_000911_2025_09_30.parquet,16397,2025-11-14T11:42:58,/Nizar/sec_forms/2025_09_30/0001448430_0001376474_25_000911_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRzQ
2025_09_30,0001450701_0001450701_25_000006_2025_09_30.parquet,14653,2025-11-14T11:42:58,/Nizar/sec_forms/2025_09_30/0001450701_0001450701_25_000006_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRzg
2025_09_30,0001451623_0001451623_25_000012_2025_09_30.parquet,86306,2025-11-14T11:42:58,/Nizar/sec_forms/2025_09_30/0001451623_0001451623_25_000012_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJRzw
2025_09_30,0001452208_0001104659_25_095515_2025_09_30.parquet,18363,2025-11-14T11:42:58,/Nizar/sec_forms/2025_09_30/0001452208_0001104659_25_095515_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR0A
2025_09_30,0001453526_0001453526_25_000005_2025_09_30.parquet,16392,2025-11-14T11:42:58,/Nizar/sec_forms/2025_09_30/0001453526_0001453526_25_000005_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR0Q
2025_09_30,0001445065_0001445065_25_000012_2025_09_30.parquet,10805,2025-11-14T11:43:03,/Nizar/sec_forms/2025_09_30/0001445065_0001445065_25_000012_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR0g
2025_09_30,0001453620_0001453620_25_000014_2025_09_30.parquet,23441,2025-11-14T11:43:03,/Nizar/sec_forms/2025_09_30/0001453620_0001453620_25_000014_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR0w
2025_09_30,0001453852_0001193125_25_264395_2025_09_30.parquet,10843,2025-11-14T11:43:03,/Nizar/sec_forms/2025_09_30/0001453852_0001193125_25_264395_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR1A
2025_09_30,0001453885_0001453885_25_000002_2025_09_30.parquet,15818,2025-11-14T11:43:03,/Nizar/sec_forms/2025_09_30/0001453885_0001453885_25_000002_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR1Q
2025_09_30,0001454138_0001454138_25_000009_2025_09_30.parquet,15791,2025-11-14T11:43:03,/Nizar/sec_forms/2025_09_30/0001454138_0001454138_25_000009_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR1g
2025_09_30,0001454308_0001454308_25_000008_2025_09_30.parquet,16620,2025-11-14T11:43:03,/Nizar/sec_forms/2025_09_30/0001454308_0001454308_25_000008_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR1w
2025_09_30,0001454937_0001454937_25_000017_2025_09_30.parquet,17044,2025-11-14T11:43:03,/Nizar/sec_forms/2025_09_30/0001454937_0001454937_25_000017_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR2A
2025_09_30,0001455253_0001455253_25_000014_2025_09_30.parquet,15828,2025-11-14T11:43:06,/Nizar/sec_forms/2025_09_30/0001455253_0001455253_25_000014_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR2Q
2025_09_30,0001455258_0001455258_25_000002_2025_09_30.parquet,39611,2025-11-14T11:43:06,/Nizar/sec_forms/2025_09_30/0001455258_0001455258_25_000002_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR2g
2025_09_30,0001455267_0001455267_25_000009_2025_09_30.parquet,142184,2025-11-14T11:43:06,/Nizar/sec_forms/2025_09_30/0001455267_0001455267_25_000009_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR2w
2025_09_30,0001455270_0001455270_25_000007_2025_09_30.parquet,10805,2025-11-14T11:43:06,/Nizar/sec_forms/2025_09_30/0001455270_0001455270_25_000007_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR3A
2025_09_30,0001455288_0001455288_25_000021_2025_09_30.parquet,16794,2025-11-14T11:43:06,/Nizar/sec_forms/2025_09_30/0001455288_0001455288_25_000021_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR3Q
2025_09_30,0001455290_0001455290_25_000005_2025_09_30.parquet,14650,2025-11-14T11:43:06,/Nizar/sec_forms/2025_09_30/0001455290_0001455290_25_000005_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR3g
2025_09_30,0001455845_0002085853_25_000132_2025_09_30.parquet,21837,2025-11-14T11:43:09,/Nizar/sec_forms/2025_09_30/0001455845_0002085853_25_000132_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR3w
2025_09_30,0001456048_0001456048_25_000009_2025_09_30.parquet,155060,2025-11-14T11:43:09,/Nizar/sec_forms/2025_09_30/0001456048_0001456048_25_000009_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR4A
2025_09_30,0001457005_0001457005_25_000012_2025_09_30.parquet,24051,2025-11-14T11:43:09,/Nizar/sec_forms/2025_09_30/0001457005_0001457005_25_000012_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR4Q
2025_09_30,0001457320_0001213900_25_098472_2025_09_30.parquet,103398,2025-11-14T11:43:09,/Nizar/sec_forms/2025_09_30/0001457320_0001213900_25_098472_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR4g
2025_09_30,0001461287_0001461287_25_000005_2025_09_30.parquet,24143,2025-11-14T11:43:09,/Nizar/sec_forms/2025_09_30/0001461287_0001461287_25_000005_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR4w
2025_09_30,0001462160_0001193125_25_259342_2025_09_30.parquet,83864,2025-11-14T11:43:09,/Nizar/sec_forms/2025_09_30/0001462160_0001193125_25_259342_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR5A
2025_09_30,0001463559_0001463559_25_000005_2025_09_30.parquet,37263,2025-11-14T11:43:13,/Nizar/sec_forms/2025_09_30/0001463559_0001463559_25_000005_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR5Q
2025_09_30,0001463753_0001398344_25_019010_2025_09_30.parquet,23403,2025-11-14T11:43:13,/Nizar/sec_forms/2025_09_30/0001463753_0001398344_25_019010_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR5g
2025_09_30,0001464811_0001464811_25_000004_2025_09_30.parquet,69230,2025-11-14T11:43:13,/Nizar/sec_forms/2025_09_30/0001464811_0001464811_25_000004_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR5w
2025_09_30,0001467517_0001467517_25_000003_2025_09_30.parquet,20148,2025-11-14T11:43:13,/Nizar/sec_forms/2025_09_30/0001467517_0001467517_25_000003_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR6A
2025_09_30,0001468792_0001468792_25_000006_2025_09_30.parquet,66552,2025-11-14T11:43:13,/Nizar/sec_forms/2025_09_30/0001468792_0001468792_25_000006_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR6Q
2025_09_30,0001469219_0002085853_25_000030_2025_09_30.parquet,28639,2025-11-14T11:43:13,/Nizar/sec_forms/2025_09_30/0001469219_0002085853_25_000030_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR6g
2025_09_30,0001470944_0001470944_25_000002_2025_09_30.parquet,28071,2025-11-14T11:43:16,/Nizar/sec_forms/2025_09_30/0001470944_0001470944_25_000002_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR6w
2025_09_30,0001471384_0001471384_25_000005_2025_09_30.parquet,19918,2025-11-14T11:43:16,/Nizar/sec_forms/2025_09_30/0001471384_0001471384_25_000005_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR7A
2025_09_30,0001471474_0002085853_25_000195_2025_09_30.parquet,42728,2025-11-14T11:43:16,/Nizar/sec_forms/2025_09_30/0001471474_0002085853_25_000195_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR7Q
2025_09_30,0001472190_0001472190_25_000006_2025_09_30.parquet,17843,2025-11-14T11:43:16,/Nizar/sec_forms/2025_09_30/0001472190_0001472190_25_000006_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR7g
2025_09_30,0001472800_0001472800_25_000007_2025_09_30.parquet,16796,2025-11-14T11:43:16,/Nizar/sec_forms/2025_09_30/0001472800_0001472800_25_000007_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR7w
2025_09_30,0001475150_0002085853_25_000168_2025_09_30.parquet,16731,2025-11-14T11:43:16,/Nizar/sec_forms/2025_09_30/0001475150_0002085853_25_000168_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR8A
2025_09_30,0001475271_0001475271_25_000010_2025_09_30.parquet,18240,2025-11-14T11:43:20,/Nizar/sec_forms/2025_09_30/0001475271_0001475271_25_000010_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR8Q
2025_09_30,0001475365_0001214659_25_015331_2025_09_30.parquet,74458,2025-11-14T11:43:20,/Nizar/sec_forms/2025_09_30/0001475365_0001214659_25_015331_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR8g
2025_09_30,0001475373_0000945621_25_001004_2025_09_30.parquet,16725,2025-11-14T11:43:20,/Nizar/sec_forms/2025_09_30/0001475373_0000945621_25_001004_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR8w
2025_09_30,0001475483_0001140361_25_041164_2025_09_30.parquet,14664,2025-11-14T11:43:20,/Nizar/sec_forms/2025_09_30/0001475483_0001140361_25_041164_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR9A
2025_09_30,0001476329_0000945621_25_000983_2025_09_30.parquet,18128,2025-11-14T11:43:20,/Nizar/sec_forms/2025_09_30/0001476329_0000945621_25_000983_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR9Q
2025_09_30,0001479598_0000945621_25_001016_2025_09_30.parquet,10843,2025-11-14T11:43:20,/Nizar/sec_forms/2025_09_30/0001479598_0000945621_25_001016_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR9g
2025_09_30,0001479844_0001479844_25_000015_2025_09_30.parquet,66531,2025-11-14T11:43:23,/Nizar/sec_forms/2025_09_30/0001479844_0001479844_25_000015_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR9w
2025_09_30,0001481714_0001481714_25_000012_2025_09_30.parquet,20547,2025-11-14T11:43:23,/Nizar/sec_forms/2025_09_30/0001481714_0001481714_25_000012_2025_09_30.parquet,id:q8Gozjz1MYAAAAAAAAJR-A
